video_id,youtube_url,category_1,category_2,rank,task_id,status,error
CCU0vbCQdRA,https://www.youtube.com/watch?v=CCU0vbCQdRA,Arts and Entertainment,Books,87,23143,ok,
WIIjq2GexIw,https://www.youtube.com/watch?v=WIIjq2GexIw,Arts and Entertainment,Costumes,28,24291,ok,
ZE5z-2L04QM,https://www.youtube.com/watch?v=ZE5z-2L04QM,Arts and Entertainment,Music,61,42995,ok,
1mtGEH2DRtc,https://www.youtube.com/watch?v=1mtGEH2DRtc,Arts and Entertainment,Music,74,25362,ok,
MOkc0Cb4Tv8,https://www.youtube.com/watch?v=MOkc0Cb4Tv8,Arts and Entertainment,Movies,49,102203,failed,ERROR: [youtube] MOkc0Cb4Tv8: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
UK1Yo86bZdA,https://www.youtube.com/watch?v=UK1Yo86bZdA,Arts and Entertainment,Music,141,25363,ok,
QCN1gI0WCgU,https://www.youtube.com/watch?v=QCN1gI0WCgU,Arts and Entertainment,Books,141,25087,ok,
7M8Ta6BR0Zo,https://www.youtube.com/watch?v=7M8Ta6BR0Zo,Arts and Entertainment,Music,128,75179,ok,
LCU3E4L74Jk,https://www.youtube.com/watch?v=LCU3E4L74Jk,Arts and Entertainment,Music,48,105313,ok,
NIWfhgBkp40,https://www.youtube.com/watch?v=NIWfhgBkp40,Arts and Entertainment,Music,150,96185,ok,
_GsRonpqGyI,https://www.youtube.com/watch?v=_GsRonpqGyI,Arts and Entertainment,Music,64,80084,ok,
MuhxmMssKpQ,https://www.youtube.com/watch?v=MuhxmMssKpQ,Arts and Entertainment,Music,141,80941,ok,
l0H9NTmToT8,https://www.youtube.com/watch?v=l0H9NTmToT8,Arts and Entertainment,Movies,105,1687,ok,
pI8h57BSPTg,https://www.youtube.com/watch?v=pI8h57BSPTg,Arts and Entertainment,Music,46,50532,ok,
VRYAt4J6DWU,https://www.youtube.com/watch?v=VRYAt4J6DWU,Arts and Entertainment,Music,29,99856,failed,ERROR: [youtube] VRYAt4J6DWU: Video unavailable
4QyXBeMFsb0,https://www.youtube.com/watch?v=4QyXBeMFsb0,Arts and Entertainment,Music,46,572,ok,
ao6eKoDPLA0,https://www.youtube.com/watch?v=ao6eKoDPLA0,Arts and Entertainment,Music,10,67554,ok,
ts66mCcNPR4,https://www.youtube.com/watch?v=ts66mCcNPR4,Arts and Entertainment,Music,162,9757,ok,
3BltZCqJhdo,https://www.youtube.com/watch?v=3BltZCqJhdo,Arts and Entertainment,Music,56,82226,ok,
2L59txek2bQ,https://www.youtube.com/watch?v=2L59txek2bQ,Arts and Entertainment,Music,25,47055,ok,
tQ_fbEvPaZY,https://www.youtube.com/watch?v=tQ_fbEvPaZY,Arts and Entertainment,Performing Arts,114,113445,failed,ERROR: [youtube] tQ_fbEvPaZY: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
ZbsCnV2XvdM,https://www.youtube.com/watch?v=ZbsCnV2XvdM,Arts and Entertainment,Music,26,47055,ok,
qGxBoGOJaHM,https://www.youtube.com/watch?v=qGxBoGOJaHM,Arts and Entertainment,Music,136,50533,ok,
iIxDvOgI7HE,https://www.youtube.com/watch?v=iIxDvOgI7HE,Arts and Entertainment,Music,18,83630,ok,
6BTfFH2Sr5U,https://www.youtube.com/watch?v=6BTfFH2Sr5U,Arts and Entertainment,Music,102,83584,ok,
WXs6UOP60SU,https://www.youtube.com/watch?v=WXs6UOP60SU,Arts and Entertainment,Music,135,43003,ok,
GWUho2RJpP4,https://www.youtube.com/watch?v=GWUho2RJpP4,Arts and Entertainment,Music,125,88554,ok,
1vhqbr1gMt4,https://www.youtube.com/watch?v=1vhqbr1gMt4,Arts and Entertainment,Music,23,49312,ok,
zplrPsBaHd8,https://www.youtube.com/watch?v=zplrPsBaHd8,Arts and Entertainment,Books,133,23143,ok,
wPS18w7g8xg,https://www.youtube.com/watch?v=wPS18w7g8xg,Arts and Entertainment,Music,152,9761,ok,
4PBMa1FV-t8,https://www.youtube.com/watch?v=4PBMa1FV-t8,Arts and Entertainment,Movies,70,14438,ok,
yHkCQDEDZJs,https://www.youtube.com/watch?v=yHkCQDEDZJs,Arts and Entertainment,Music,51,43038,ok,
IabGIUdikhA,https://www.youtube.com/watch?v=IabGIUdikhA,Arts and Entertainment,Music,110,25359,ok,
XDyT72ozvtE,https://www.youtube.com/watch?v=XDyT72ozvtE,Arts and Entertainment,Music,152,65428,ok,
SX1xRS_Bjkk,https://www.youtube.com/watch?v=SX1xRS_Bjkk,Arts and Entertainment,Music,154,50533,ok,
h5S9AkmetwY,https://www.youtube.com/watch?v=h5S9AkmetwY,Arts and Entertainment,Music,5,50532,ok,
czOts0T0aKY,https://www.youtube.com/watch?v=czOts0T0aKY,Arts and Entertainment,Music,60,117054,ok,
CXfY-4mEQ1A,https://www.youtube.com/watch?v=CXfY-4mEQ1A,Arts and Entertainment,Costumes,27,5014,ok,
M-9O9RNLskw,https://www.youtube.com/watch?v=M-9O9RNLskw,Arts and Entertainment,Music,9,105313,ok,
ulOLeHV6ew4,https://www.youtube.com/watch?v=ulOLeHV6ew4,Arts and Entertainment,Music,95,105231,ok,
-t-c9cDSx9M,https://www.youtube.com/watch?v=-t-c9cDSx9M,Arts and Entertainment,Music,136,136,ok,
aqtRBY9-jUc,https://www.youtube.com/watch?v=aqtRBY9-jUc,Arts and Entertainment,Books,82,107853,ok,
sDuaK6l3tuA,https://www.youtube.com/watch?v=sDuaK6l3tuA,Arts and Entertainment,Books,153,25060,failed,ERROR: [youtube] sDuaK6l3tuA: This video is not available
Jc-Dbw3epJA,https://www.youtube.com/watch?v=Jc-Dbw3epJA,Arts and Entertainment,Costumes,23,37410,ok,
FtCiyb3o29g,https://www.youtube.com/watch?v=FtCiyb3o29g,Arts and Entertainment,Exhibited Arts,43,54471,failed,ERROR: [youtube] FtCiyb3o29g: Video unavailable
TAqgqAmiE8E,https://www.youtube.com/watch?v=TAqgqAmiE8E,Arts and Entertainment,Costumes,68,37408,failed,ERROR: [youtube] TAqgqAmiE8E: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
-mJOvIqcrjw,https://www.youtube.com/watch?v=-mJOvIqcrjw,Arts and Entertainment,Music,84,9761,ok,
p1r-WSdIBBg,https://www.youtube.com/watch?v=p1r-WSdIBBg,Arts and Entertainment,Books,26,25067,ok,
dnDM6iWeu8A,https://www.youtube.com/watch?v=dnDM6iWeu8A,Arts and Entertainment,Costumes,21,99062,failed,ERROR: [youtube] dnDM6iWeu8A: Video unavailable. This video is no longer available because the YouTube account associated with this video has been terminated.
zu2OetOwbDs,https://www.youtube.com/watch?v=zu2OetOwbDs,Arts and Entertainment,Books,8,25087,failed,ERROR: [youtube] zu2OetOwbDs: Video unavailable
ALGtlGn_otI,https://www.youtube.com/watch?v=ALGtlGn_otI,Arts and Entertainment,Music,15,83581,ok,
0o9ImwzSke0,https://www.youtube.com/watch?v=0o9ImwzSke0,Arts and Entertainment,Carnivals Circuses and Theme Parks,83,43824,failed,ERROR: [youtube] 0o9ImwzSke0: Video unavailable. This video has been removed by the uploader
qSmdo1ak_cE,https://www.youtube.com/watch?v=qSmdo1ak_cE,Arts and Entertainment,Music,11,105313,ok,
hXKThokmkE0,https://www.youtube.com/watch?v=hXKThokmkE0,Arts and Entertainment,Music,17,50210,ok,
l4g9sACeYP8,https://www.youtube.com/watch?v=l4g9sACeYP8,Arts and Entertainment,Music,91,96185,ok,
5diIiE414tI,https://www.youtube.com/watch?v=5diIiE414tI,Arts and Entertainment,Music,33,80075,failed,ERROR: [youtube] 5diIiE414tI: Video unavailable
GsBAOnEiQoM,https://www.youtube.com/watch?v=GsBAOnEiQoM,Arts and Entertainment,Costumes,129,37410,ok,
dM2Mns2zchc,https://www.youtube.com/watch?v=dM2Mns2zchc,Arts and Entertainment,Music,12,50529,ok,
SODqM-zmyOo,https://www.youtube.com/watch?v=SODqM-zmyOo,Arts and Entertainment,Music,2,50531,ok,
xsr_t2qhiFc,https://www.youtube.com/watch?v=xsr_t2qhiFc,Arts and Entertainment,Music,146,50529,failed,ERROR: [youtube] xsr_t2qhiFc: This video is not available
scG3w4Dmllc,https://www.youtube.com/watch?v=scG3w4Dmllc,Arts and Entertainment,Books,34,25060,failed,ERROR: [youtube] scG3w4Dmllc: Video unavailable
2z2g-N_f2wo,https://www.youtube.com/watch?v=2z2g-N_f2wo,Arts and Entertainment,Music,50,99856,ok,
pjnK1dXVJ1c,https://www.youtube.com/watch?v=pjnK1dXVJ1c,Arts and Entertainment,Music,57,65434,ok,
ApTipWNOOt4,https://www.youtube.com/watch?v=ApTipWNOOt4,Arts and Entertainment,Music,24,80941,ok,
t93wGiC3Lk8,https://www.youtube.com/watch?v=t93wGiC3Lk8,Arts and Entertainment,Performing Arts,94,30777,ok,
ZKVeVvy5mbk,https://www.youtube.com/watch?v=ZKVeVvy5mbk,Arts and Entertainment,Music,115,25363,ok,
3vJ6kN5H7FA,https://www.youtube.com/watch?v=3vJ6kN5H7FA,Arts and Entertainment,Music,134,83580,ok,
qXgcCczdfkM,https://www.youtube.com/watch?v=qXgcCczdfkM,Arts and Entertainment,Music,7,66059,ok,
Z3ggxzA6x_E,https://www.youtube.com/watch?v=Z3ggxzA6x_E,Arts and Entertainment,Books,26,107854,ok,
kLEogZj1XwQ,https://www.youtube.com/watch?v=kLEogZj1XwQ,Arts and Entertainment,Music,53,43037,ok,
S9oyUdYqVoQ,https://www.youtube.com/watch?v=S9oyUdYqVoQ,Arts and Entertainment,Music,141,99856,ok,
C2p42GASnUo,https://www.youtube.com/watch?v=C2p42GASnUo,Arts and Entertainment,Music,88,145,ok,
s0OYmO-zpzk,https://www.youtube.com/watch?v=s0OYmO-zpzk,Arts and Entertainment,Music,71,105241,ok,
mKcOihnUhyo,https://www.youtube.com/watch?v=mKcOihnUhyo,Arts and Entertainment,Music,35,25362,failed,ERROR: [youtube] mKcOihnUhyo: Video unavailable
tYq_Wd-S5wY,https://www.youtube.com/watch?v=tYq_Wd-S5wY,Arts and Entertainment,Costumes,13,37410,ok,
FRcWRu-Vzxg,https://www.youtube.com/watch?v=FRcWRu-Vzxg,Arts and Entertainment,Music,65,50523,ok,
XT-Gt5Th6EY,https://www.youtube.com/watch?v=XT-Gt5Th6EY,Arts and Entertainment,Music,93,9761,ok,
EeKuozyMBbY,https://www.youtube.com/watch?v=EeKuozyMBbY,Arts and Entertainment,Music,5,50523,ok,
CI9OKUbmRdQ,https://www.youtube.com/watch?v=CI9OKUbmRdQ,Arts and Entertainment,Music,45,57337,ok,
Ps3hB_qd8-8,https://www.youtube.com/watch?v=Ps3hB_qd8-8,Arts and Entertainment,Music,121,77978,ok,
U8QrLhY6yIk,https://www.youtube.com/watch?v=U8QrLhY6yIk,Arts and Entertainment,Music,173,145,ok,
1MzbGNpjNc4,https://www.youtube.com/watch?v=1MzbGNpjNc4,Arts and Entertainment,Exhibited Arts,41,118580,ok,
I5N4rwhRa0o,https://www.youtube.com/watch?v=I5N4rwhRa0o,Arts and Entertainment,Music,76,80936,failed,ERROR: [youtube] I5N4rwhRa0o: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
hUGgcDKTY88,https://www.youtube.com/watch?v=hUGgcDKTY88,Arts and Entertainment,Books,52,25647,failed,ERROR: [youtube] hUGgcDKTY88: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
DPiuAeWUnh0,https://www.youtube.com/watch?v=DPiuAeWUnh0,Arts and Entertainment,Music,91,57277,ok,
e8kSEsJAeVE,https://www.youtube.com/watch?v=e8kSEsJAeVE,Arts and Entertainment,Books,79,25647,ok,
bSluSDOICDI,https://www.youtube.com/watch?v=bSluSDOICDI,Arts and Entertainment,Music,141,83580,failed,ERROR: [youtube] bSluSDOICDI: Video unavailable
CVA8McPG0KY,https://www.youtube.com/watch?v=CVA8McPG0KY,Arts and Entertainment,Music,99,25360,ok,
73q4AvhOOaI,https://www.youtube.com/watch?v=73q4AvhOOaI,Arts and Entertainment,Books,50,104765,ok,
OR0XzxszQCM,https://www.youtube.com/watch?v=OR0XzxszQCM,Arts and Entertainment,Music,70,49327,ok,
A5ORLk1K3Ic,https://www.youtube.com/watch?v=A5ORLk1K3Ic,Arts and Entertainment,Music,106,83622,ok,
21PlyVkQMl8,https://www.youtube.com/watch?v=21PlyVkQMl8,Arts and Entertainment,Music,9,75176,ok,
DEFDtssOCC8,https://www.youtube.com/watch?v=DEFDtssOCC8,Arts and Entertainment,Costumes,43,58300,ok,
wC_jTy36r1M,https://www.youtube.com/watch?v=wC_jTy36r1M,Arts and Entertainment,Performing Arts,7,113445,failed,ERROR: [youtube] wC_jTy36r1M: Video unavailable
5J2MlmsXhTg,https://www.youtube.com/watch?v=5J2MlmsXhTg,Arts and Entertainment,Books,61,10600,ok,
sUQoSO7eK2w,https://www.youtube.com/watch?v=sUQoSO7eK2w,Arts and Entertainment,Music,25,25362,ok,
wz7dtj-II64,https://www.youtube.com/watch?v=wz7dtj-II64,Arts and Entertainment,Music,143,66059,ok,
BzlYRqI842E,https://www.youtube.com/watch?v=BzlYRqI842E,Arts and Entertainment,Music,14,75176,ok,
WYN1rqSecMw,https://www.youtube.com/watch?v=WYN1rqSecMw,Arts and Entertainment,Music,30,9757,ok,
PIGhWR3ynGk,https://www.youtube.com/watch?v=PIGhWR3ynGk,Arts and Entertainment,Costumes,165,119427,failed,ERROR: [youtube] PIGhWR3ynGk: Video unavailable
QfAEk6m-Sys,https://www.youtube.com/watch?v=QfAEk6m-Sys,Arts and Entertainment,Movies,47,102203,ok,
ct4ZvPwwdWE,https://www.youtube.com/watch?v=ct4ZvPwwdWE,Arts and Entertainment,Books,21,23143,ok,
kAcxTGGe-ls,https://www.youtube.com/watch?v=kAcxTGGe-ls,Arts and Entertainment,Music,88,83583,failed,ERROR: [youtube] kAcxTGGe-ls: This video is not available
0d1MbPbnZEo,https://www.youtube.com/watch?v=0d1MbPbnZEo,Arts and Entertainment,Music,29,80940,ok,
uPzwOCZ1szU,https://www.youtube.com/watch?v=uPzwOCZ1szU,Arts and Entertainment,Music,63,25361,ok,
3nAzOrD2lug,https://www.youtube.com/watch?v=3nAzOrD2lug,Arts and Entertainment,Music,52,9761,ok,
Tnckoh0tmaI,https://www.youtube.com/watch?v=Tnckoh0tmaI,Arts and Entertainment,Performing Arts,33,30777,ok,
CSxP1KlDPqo,https://www.youtube.com/watch?v=CSxP1KlDPqo,Arts and Entertainment,Music,105,50844,failed,ERROR: [youtube] CSxP1KlDPqo: Video unavailable
vAFq3dyhlds,https://www.youtube.com/watch?v=vAFq3dyhlds,Arts and Entertainment,Music,48,25351,ok,
Sn6A6Wn37Q8,https://www.youtube.com/watch?v=Sn6A6Wn37Q8,Arts and Entertainment,Music,38,67554,failed,ERROR: [youtube] Sn6A6Wn37Q8: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
DWXzUTXx80s,https://www.youtube.com/watch?v=DWXzUTXx80s,Arts and Entertainment,Music,24,83580,ok,
i_EFXuvZNJY,https://www.youtube.com/watch?v=i_EFXuvZNJY,Arts and Entertainment,Books,184,104765,ok,
Sie38tq6mKA,https://www.youtube.com/watch?v=Sie38tq6mKA,Arts and Entertainment,Costumes,95,24291,ok,
6LBtFM0TqfI,https://www.youtube.com/watch?v=6LBtFM0TqfI,Arts and Entertainment,Costumes,121,37366,failed,ERROR: [youtube] 6LBtFM0TqfI: Video unavailable. This video is no longer available because the YouTube account associated with this video has been terminated.
TPtJtMMMr_0,https://www.youtube.com/watch?v=TPtJtMMMr_0,Arts and Entertainment,Music,117,12171,ok,
KriPxk5LY0c,https://www.youtube.com/watch?v=KriPxk5LY0c,Arts and Entertainment,Music,127,105313,ok,
XSGB-gF6NhQ,https://www.youtube.com/watch?v=XSGB-gF6NhQ,Arts and Entertainment,Music,57,99856,ok,
x8-IDsG_fTE,https://www.youtube.com/watch?v=x8-IDsG_fTE,Arts and Entertainment,Music,121,83581,ok,
fzrq4ARdS-4,https://www.youtube.com/watch?v=fzrq4ARdS-4,Arts and Entertainment,Music,62,80940,ok,
DinqEtYA0CQ,https://www.youtube.com/watch?v=DinqEtYA0CQ,Arts and Entertainment,Costumes,9,86412,ok,
80-1Azj-H5I,https://www.youtube.com/watch?v=80-1Azj-H5I,Arts and Entertainment,Costumes,24,37363,ok,
filEPJggZps,https://www.youtube.com/watch?v=filEPJggZps,Arts and Entertainment,Music,51,25361,ok,
79wPuVS7-lc,https://www.youtube.com/watch?v=79wPuVS7-lc,Arts and Entertainment,Music,40,80075,failed,ERROR: [youtube] 79wPuVS7-lc: Video unavailable
515H93vbEo0,https://www.youtube.com/watch?v=515H93vbEo0,Arts and Entertainment,Books,91,23143,ok,
IcBXemgktj8,https://www.youtube.com/watch?v=IcBXemgktj8,Arts and Entertainment,Music,12,96185,failed,ERROR: [youtube] IcBXemgktj8: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
8olhHB96a7M,https://www.youtube.com/watch?v=8olhHB96a7M,Arts and Entertainment,Music,57,80936,ok,
o4N6gVvomEI,https://www.youtube.com/watch?v=o4N6gVvomEI,Arts and Entertainment,Music,5,83581,ok,
s6ieYAitBJo,https://www.youtube.com/watch?v=s6ieYAitBJo,Arts and Entertainment,Music,134,105313,failed,ERROR: [youtube] s6ieYAitBJo: Video unavailable
yJGktemNM44,https://www.youtube.com/watch?v=yJGktemNM44,Arts and Entertainment,Music,73,50499,ok,
Bf_LCTYwOXg,https://www.youtube.com/watch?v=Bf_LCTYwOXg,Arts and Entertainment,Costumes,44,99062,ok,
aPPz4s5VQvg,https://www.youtube.com/watch?v=aPPz4s5VQvg,Arts and Entertainment,Music,96,80936,ok,
Oxf2Qai3d_0,https://www.youtube.com/watch?v=Oxf2Qai3d_0,Arts and Entertainment,Music,62,105351,ok,
GxfyLa8OxBE,https://www.youtube.com/watch?v=GxfyLa8OxBE,Arts and Entertainment,Music,31,105231,failed,ERROR: [youtube] GxfyLa8OxBE: Video unavailable
3VMadsIhzuQ,https://www.youtube.com/watch?v=3VMadsIhzuQ,Arts and Entertainment,Music,39,25362,ok,
XMSXrARYDT4,https://www.youtube.com/watch?v=XMSXrARYDT4,Arts and Entertainment,Carnivals Circuses and Theme Parks,27,43824,failed,ERROR: [youtube] XMSXrARYDT4: This video is not available
7T_Ss2nfN90,https://www.youtube.com/watch?v=7T_Ss2nfN90,Arts and Entertainment,Music,4,3137,ok,
CionAKGs-JM,https://www.youtube.com/watch?v=CionAKGs-JM,Arts and Entertainment,Music,44,25351,ok,
zCi3o_qhB3Q,https://www.youtube.com/watch?v=zCi3o_qhB3Q,Arts and Entertainment,Music,62,49327,ok,
qyb2dXbxMYU,https://www.youtube.com/watch?v=qyb2dXbxMYU,Arts and Entertainment,Music,46,50210,ok,
YafX-XVWFBg,https://www.youtube.com/watch?v=YafX-XVWFBg,Arts and Entertainment,Music,87,50520,ok,
F4a40c97xUk,https://www.youtube.com/watch?v=F4a40c97xUk,Arts and Entertainment,Music,22,80075,ok,
eHq9hT6l8vo,https://www.youtube.com/watch?v=eHq9hT6l8vo,Arts and Entertainment,Movies,50,102203,ok,
uM7xa6z4420,https://www.youtube.com/watch?v=uM7xa6z4420,Arts and Entertainment,Music,18,50531,ok,
DCx_5fHoST0,https://www.youtube.com/watch?v=DCx_5fHoST0,Arts and Entertainment,Music,150,83580,ok,
Lgee51jKMpU,https://www.youtube.com/watch?v=Lgee51jKMpU,Arts and Entertainment,Music,33,105313,ok,
zSmM8ztI2Ic,https://www.youtube.com/watch?v=zSmM8ztI2Ic,Arts and Entertainment,Music,50,96185,ok,
FlhA4U_aun8,https://www.youtube.com/watch?v=FlhA4U_aun8,Arts and Entertainment,Music,142,105231,ok,
oBc8zwqJnwg,https://www.youtube.com/watch?v=oBc8zwqJnwg,Arts and Entertainment,Books,65,23146,ok,
HF9uBSSadDc,https://www.youtube.com/watch?v=HF9uBSSadDc,Arts and Entertainment,Music,60,52978,ok,
rxFxozjxHeE,https://www.youtube.com/watch?v=rxFxozjxHeE,Arts and Entertainment,Music,84,25362,ok,
YMmh9zf2rLE,https://www.youtube.com/watch?v=YMmh9zf2rLE,Arts and Entertainment,Music,146,80075,ok,
EbigHt_LTOw,https://www.youtube.com/watch?v=EbigHt_LTOw,Arts and Entertainment,Costumes,18,24291,ok,
rt9NArf0FHE,https://www.youtube.com/watch?v=rt9NArf0FHE,Arts and Entertainment,Music,127,9757,ok,
jVZiPRYrbZo,https://www.youtube.com/watch?v=jVZiPRYrbZo,Arts and Entertainment,Books,74,107853,ok,
U51JVcAV1Gw,https://www.youtube.com/watch?v=U51JVcAV1Gw,Arts and Entertainment,Music,121,67557,ok,
SxiJnTISxyI,https://www.youtube.com/watch?v=SxiJnTISxyI,Arts and Entertainment,Music,15,50531,ok,
-naaSdMW6kU,https://www.youtube.com/watch?v=-naaSdMW6kU,Arts and Entertainment,Costumes,68,37397,ok,
1m7FGVD_9Pk,https://www.youtube.com/watch?v=1m7FGVD_9Pk,Arts and Entertainment,Music,161,65434,ok,
Y_qBwSr2WbY,https://www.youtube.com/watch?v=Y_qBwSr2WbY,Arts and Entertainment,Music,137,83583,ok,
GEhmjkNPWFg,https://www.youtube.com/watch?v=GEhmjkNPWFg,Arts and Entertainment,Books,81,23143,ok,
cvoRWLtj1OQ,https://www.youtube.com/watch?v=cvoRWLtj1OQ,Arts and Entertainment,Costumes,165,24291,failed,ERROR: [youtube] cvoRWLtj1OQ: Video unavailable
YB9sJgnl9SU,https://www.youtube.com/watch?v=YB9sJgnl9SU,Arts and Entertainment,Carnivals Circuses and Theme Parks,10,43824,ok,
reR6u0s45Yk,https://www.youtube.com/watch?v=reR6u0s45Yk,Arts and Entertainment,Music,134,57277,ok,
_8fdR4bkEN4,https://www.youtube.com/watch?v=_8fdR4bkEN4,Arts and Entertainment,Music,132,52978,failed,ERROR: [youtube] _8fdR4bkEN4: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
G5IpakYAAso,https://www.youtube.com/watch?v=G5IpakYAAso,Arts and Entertainment,Music,37,50532,ok,
3GxFmHAjKwI,https://www.youtube.com/watch?v=3GxFmHAjKwI,Arts and Entertainment,Music,49,50523,ok,
r-MyXiJST9E,https://www.youtube.com/watch?v=r-MyXiJST9E,Arts and Entertainment,Music,78,47052,ok,
xlmPithAJcA,https://www.youtube.com/watch?v=xlmPithAJcA,Arts and Entertainment,Music,159,99856,failed,ERROR: [youtube] xlmPithAJcA: Video unavailable
9EhR8OH_Nn8,https://www.youtube.com/watch?v=9EhR8OH_Nn8,Arts and Entertainment,Books,81,25060,ok,
tTpUNFhm6Kg,https://www.youtube.com/watch?v=tTpUNFhm6Kg,Arts and Entertainment,Music,36,25363,ok,
NrL4EGh6R-M,https://www.youtube.com/watch?v=NrL4EGh6R-M,Arts and Entertainment,Costumes,72,73779,ok,
Ttt-fWmImwU,https://www.youtube.com/watch?v=Ttt-fWmImwU,Arts and Entertainment,Music,134,25361,failed,ERROR: [youtube] Ttt-fWmImwU: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
r6JMdfCXYhI,https://www.youtube.com/watch?v=r6JMdfCXYhI,Arts and Entertainment,Music,139,105351,failed,ERROR: [youtube] r6JMdfCXYhI: Video unavailable
SlkHpgxyDqQ,https://www.youtube.com/watch?v=SlkHpgxyDqQ,Arts and Entertainment,Music,67,80105,ok,
tu6Tg3NP27o,https://www.youtube.com/watch?v=tu6Tg3NP27o,Arts and Entertainment,Music,105,50529,ok,
BU0sn7NXCx0,https://www.youtube.com/watch?v=BU0sn7NXCx0,Arts and Entertainment,Music,159,83698,ok,
jLuoyXKx81w,https://www.youtube.com/watch?v=jLuoyXKx81w,Arts and Entertainment,Music,143,57281,ok,
wu32dgZlVvY,https://www.youtube.com/watch?v=wu32dgZlVvY,Arts and Entertainment,Music,71,80075,ok,
rkb0b6xvBgw,https://www.youtube.com/watch?v=rkb0b6xvBgw,Arts and Entertainment,Music,3,17678,failed,ERROR: [youtube] rkb0b6xvBgw: Video unavailable
zJxSxS0LL2k,https://www.youtube.com/watch?v=zJxSxS0LL2k,Arts and Entertainment,Performing Arts,164,113445,ok,
Pl8AJAt3TDg,https://www.youtube.com/watch?v=Pl8AJAt3TDg,Arts and Entertainment,Costumes,142,37363,ok,
